 1.3409737E-01  1.4711846E+08
 1.4218082E-01  1.3849786E+08
 1.5026426E-01  1.2902238E+08
 1.5834770E-01  1.2085645E+08
 1.6643114E-01  1.1494673E+08
 1.7451459E-01  1.1105721E+08
 1.8259802E-01  1.0744150E+08
 1.9068147E-01  1.0530030E+08
 1.9876492E-01  1.0604147E+08
 2.0684835E-01  1.0745718E+08
 2.1493180E-01  1.0898114E+08
 2.2301525E-01  1.1286016E+08
 2.3109868E-01  1.1656970E+08
 2.3918214E-01  1.2267842E+08
 2.4726558E-01  1.3024693E+08
 2.5534904E-01  1.4011688E+08
 2.6343244E-01  1.4949882E+08
 2.7151591E-01  1.6253710E+08
 2.7959937E-01  1.7457602E+08
 2.8768277E-01  1.9014261E+08
 2.9576623E-01  2.0977995E+08
 3.0384970E-01  2.2786229E+08
 3.1193310E-01  2.4531424E+08
 3.2001656E-01  2.6531216E+08
 3.2810003E-01  2.8234624E+08
 3.3618346E-01  2.9713629E+08
 3.4426689E-01  3.1103091E+08
 3.5235035E-01  3.1564096E+08
 3.6043379E-01  3.1345162E+08
 3.6851722E-01  3.0324960E+08
 3.7660068E-01  2.8870038E+08
 3.8468409E-01  2.6298648E+08
 3.9276755E-01  2.3309170E+08
 4.0085101E-01  2.0063198E+08
 4.0893441E-01  1.6691155E+08
 4.1701788E-01  1.3585352E+08
 4.2510134E-01  1.0828671E+08
 4.3318474E-01  8.5065008E+07
 4.4126821E-01  6.7069564E+07
 4.4935167E-01  5.2835844E+07
 4.5743507E-01  4.2517408E+07
 4.6551853E-01  3.5100256E+07
 4.7360200E-01  2.8508792E+07
 4.8168540E-01  2.4184568E+07
 4.8976886E-01  2.1605662E+07
 4.9785233E-01  1.9296696E+07
 5.0593573E-01  1.7954494E+07
 5.1401919E-01  1.6318184E+07
 5.2210265E-01  1.5793043E+07
 5.3018612E-01  1.4561543E+07
 5.3826952E-01  1.4309025E+07
 5.4635298E-01  1.3960016E+07
 5.5443645E-01  1.4027542E+07
 5.6251985E-01  1.4058092E+07
 5.7060331E-01  1.4117665E+07
 5.7868677E-01  1.4382803E+07
 5.8677018E-01  1.4601356E+07
 5.9485364E-01  1.4514591E+07
 6.0293710E-01  1.4857499E+07
 6.1102051E-01  1.4934081E+07
 6.1910397E-01  1.5280099E+07
 6.2718743E-01  1.5402924E+07
 6.3527083E-01  1.5463117E+07
 6.4335430E-01  1.5783877E+07
 6.5143776E-01  1.5932869E+07
 6.5952122E-01  1.5850007E+07
 6.6760463E-01  1.5864621E+07
 6.7568809E-01  1.5440508E+07
 6.8377155E-01  1.5739404E+07
 6.9185495E-01  1.5549430E+07
 6.9993842E-01  1.5744810E+07
 7.0802188E-01  1.5289392E+07
 7.1610528E-01  1.5015431E+07
 7.2418875E-01  1.4694245E+07
 7.3227221E-01  1.4056850E+07
 7.4035561E-01  1.3251908E+07
 7.4843907E-01  1.2609017E+07
 7.5652254E-01  1.2013252E+07
 7.6460594E-01  1.1166980E+07
 7.7268940E-01  1.0175966E+07
 7.8077286E-01  9.3829860E+06
 7.8885627E-01  8.6521550E+06
 7.9693973E-01  7.8745490E+06
 8.0502319E-01  7.2423745E+06
 8.1310660E-01  6.2338870E+06
 8.2119006E-01  5.6769650E+06
 8.2927352E-01  5.2066835E+06
 8.3735693E-01  4.6294440E+06
 8.4544039E-01  4.1465045E+06
 8.5352385E-01  3.6070822E+06
 8.6160725E-01  3.3719485E+06
 8.6969072E-01  3.1622700E+06
 8.7777418E-01  2.9437258E+06
 8.8585758E-01  2.8558268E+06
 8.9394104E-01  2.5960410E+06
 9.0202451E-01  2.4013200E+06
 9.1010791E-01  2.2367688E+06
 9.1819137E-01  2.1386512E+06
 9.2627484E-01  2.0503938E+06
 9.3435824E-01  1.9695835E+06
 9.4244170E-01  1.8756036E+06
 9.5052516E-01  1.7544214E+06
 9.5860857E-01  1.7657028E+06
 9.6669203E-01  1.7443886E+06
 9.7477549E-01  1.6888116E+06
 9.8285890E-01  1.6136628E+06
 9.9094236E-01  1.5577286E+06
