 1.3409737E-01  2.2411600E+08
 1.4218082E-01  2.0377314E+08
 1.5026426E-01  1.8170798E+08
 1.5834770E-01  1.6534642E+08
 1.6643114E-01  1.5263293E+08
 1.7451459E-01  1.3879048E+08
 1.8259802E-01  1.3035022E+08
 1.9068147E-01  1.2374610E+08
 1.9876492E-01  1.1748465E+08
 2.0684835E-01  1.1308152E+08
 2.1493180E-01  1.0848919E+08
 2.2301525E-01  1.0547016E+08
 2.3109868E-01  1.0547402E+08
 2.3918214E-01  1.0631905E+08
 2.4726558E-01  1.0658464E+08
 2.5534904E-01  1.0888904E+08
 2.6343244E-01  1.1454030E+08
 2.7151591E-01  1.2178356E+08
 2.7959937E-01  1.3060475E+08
 2.8768277E-01  1.4351802E+08
 2.9576623E-01  1.5892464E+08
 3.0384970E-01  1.8360269E+08
 3.1193310E-01  2.1290445E+08
 3.2001656E-01  2.4836469E+08
 3.2810003E-01  2.8881085E+08
 3.3618346E-01  3.3631008E+08
 3.4426689E-01  3.8105504E+08
 3.5235035E-01  4.1703728E+08
 3.6043379E-01  4.4126646E+08
 3.6851722E-01  4.4333424E+08
 3.7660068E-01  4.2126426E+08
 3.8468409E-01  3.8625328E+08
 3.9276755E-01  3.3791267E+08
 4.0085101E-01  2.8166387E+08
 4.0893441E-01  2.2669990E+08
 4.1701788E-01  1.7511429E+08
 4.2510134E-01  1.3412771E+08
 4.3318474E-01  1.0000082E+08
 4.4126821E-01  7.5204568E+07
 4.4935167E-01  5.7467496E+07
 4.5743507E-01  4.5605456E+07
 4.6551853E-01  3.6194900E+07
 4.7360200E-01  2.8977448E+07
 4.8168540E-01  2.5036080E+07
 4.8976886E-01  2.2054600E+07
 4.9785233E-01  1.9387710E+07
 5.0593573E-01  1.7954086E+07
 5.1401919E-01  1.6302005E+07
 5.2210265E-01  1.5483004E+07
 5.3018612E-01  1.4022515E+07
 5.3826952E-01  1.3624624E+07
 5.4635298E-01  1.3298007E+07
 5.5443645E-01  1.2404256E+07
 5.6251985E-01  1.2665973E+07
 5.7060331E-01  1.2332911E+07
 5.7868677E-01  1.2052327E+07
 5.8677018E-01  1.1931992E+07
 5.9485364E-01  1.2207252E+07
 6.0293710E-01  1.2442456E+07
 6.1102051E-01  1.2526431E+07
 6.1910397E-01  1.2782446E+07
 6.2718743E-01  1.3470670E+07
 6.3527083E-01  1.4325976E+07
 6.4335430E-01  1.4744211E+07
 6.5143776E-01  1.6082895E+07
 6.5952122E-01  1.7019234E+07
 6.6760463E-01  1.8060620E+07
 6.7568809E-01  1.9384346E+07
 6.8377155E-01  2.0533262E+07
 6.9185495E-01  2.1505872E+07
 6.9993842E-01  2.2292012E+07
 7.0802188E-01  2.2912000E+07
 7.1610528E-01  2.2656898E+07
 7.2418875E-01  2.2394158E+07
 7.3227221E-01  2.1560244E+07
 7.4035561E-01  2.0996364E+07
 7.4843907E-01  2.0173114E+07
 7.5652254E-01  1.8946852E+07
 7.6460594E-01  1.7441196E+07
 7.7268940E-01  1.5795374E+07
 7.8077286E-01  1.4690001E+07
 7.8885627E-01  1.3352221E+07
 7.9693973E-01  1.1744931E+07
 8.0502319E-01  1.0239002E+07
 8.1310660E-01  8.9317540E+06
 8.2119006E-01  7.9301200E+06
 8.2927352E-01  6.8125735E+06
 8.3735693E-01  6.1289995E+06
 8.4544039E-01  5.4386860E+06
 8.5352385E-01  4.7631180E+06
 8.6160725E-01  4.3924370E+06
 8.6969072E-01  3.8401795E+06
 8.7777418E-01  3.8578732E+06
 8.8585758E-01  3.4348170E+06
 8.9394104E-01  3.2808900E+06
 9.0202451E-01  3.0460552E+06
 9.1010791E-01  2.9350688E+06
 9.1819137E-01  2.7888698E+06
 9.2627484E-01  2.6918602E+06
 9.3435824E-01  2.6589888E+06
 9.4244170E-01  2.6155625E+06
 9.5052516E-01  2.6331800E+06
 9.5860857E-01  2.4820650E+06
 9.6669203E-01  2.4542382E+06
 9.7477549E-01  2.4974708E+06
 9.8285890E-01  2.3746312E+06
 9.9094236E-01  2.3811198E+06
 9.9902582E-01  2.3052872E+06
 1.0071092E+00  2.2644458E+06
 1.0151926E+00  2.2085752E+06
 1.0232761E+00  2.1559110E+06
 1.0313596E+00  2.1711285E+06
 1.0394430E+00  1.9927465E+06
 1.0475265E+00  1.9689441E+06
 1.0556098E+00  2.0095106E+06
 1.0636933E+00  1.8842322E+06
 1.0717767E+00  1.7918614E+06
 1.0798602E+00  1.8319546E+06
 1.0879437E+00  1.7820062E+06
 1.0960271E+00  1.7278920E+06
 1.1041105E+00  1.7966496E+06
 1.1121939E+00  1.6139860E+06
 1.1202774E+00  1.5912260E+06
 1.1283609E+00  1.6950176E+06
 1.1364443E+00  1.7196948E+06
 1.1445278E+00  1.6468770E+06
 1.1526113E+00  1.6214425E+06
 1.1606947E+00  1.6631399E+06
 1.1687781E+00  1.5904609E+06
 1.1768615E+00  1.6487646E+06
 1.1849450E+00  1.6537131E+06
 1.1930285E+00  1.5864558E+06
 1.2011119E+00  1.5633654E+06
 1.2091954E+00  1.5878255E+06
 1.2172787E+00  1.6843214E+06
 1.2253622E+00  1.7230665E+06
 1.2334456E+00  1.6127972E+06
 1.2415291E+00  1.5459710E+06
 1.2496126E+00  1.5623901E+06
 1.2576960E+00  1.6105221E+06
 1.2657794E+00  1.5449369E+06
 1.2738628E+00  1.4835095E+06
 1.2819463E+00  1.4706624E+06
 1.2900298E+00  1.5392960E+06
 1.2981132E+00  1.5407121E+06
 1.3061967E+00  1.4239920E+06
 1.3142800E+00  1.5072194E+06
 1.3223635E+00  1.5380558E+06
 1.3304470E+00  1.7159025E+06
 1.3385304E+00  1.5862036E+06
 1.3466139E+00  1.5682058E+06
 1.3546973E+00  1.7209390E+06
 1.3627807E+00  1.7756628E+06
 1.3708642E+00  1.7039478E+06
 1.3789476E+00  1.7333679E+06
 1.3870311E+00  1.8421450E+06
 1.3951145E+00  1.8623491E+06
 1.4031980E+00  1.8500776E+06
 1.4112813E+00  1.9346488E+06
 1.4193648E+00  1.9933151E+06
 1.4274483E+00  2.0026365E+06
 1.4355317E+00  1.9334581E+06
 1.4436152E+00  1.8882178E+06
 1.4516987E+00  2.0444161E+06
 1.4597821E+00  2.1687432E+06
 1.4678655E+00  2.1077982E+06
 1.4759489E+00  2.0212764E+06
 1.4840324E+00  1.9910351E+06
 1.4921159E+00  2.0861370E+06
 1.5001993E+00  2.0605438E+06
 1.5082828E+00  2.0761162E+06
 1.5163661E+00  1.9953281E+06
 1.5244496E+00  1.9966138E+06
 1.5325330E+00  2.0178189E+06
 1.5406165E+00  2.0632446E+06
 1.5487000E+00  1.9392496E+06
 1.5567834E+00  1.9784580E+06
 1.5648668E+00  2.0216821E+06
 1.5729502E+00  2.0328190E+06
 1.5810337E+00  1.9349459E+06
 1.5891172E+00  1.9011950E+06
 1.5972006E+00  1.8638301E+06
 1.6052841E+00  1.8540024E+06
 1.6133674E+00  1.9208914E+06
 1.6214509E+00  1.8484562E+06
 1.6295344E+00  1.8968484E+06
 1.6376178E+00  1.8278965E+06
 1.6457013E+00  1.8870830E+06
 1.6537848E+00  1.9429251E+06
 1.6618681E+00  1.8814950E+06
 1.6699516E+00  1.8410184E+06
 1.6780350E+00  1.7577098E+06
 1.6861185E+00  1.8473041E+06
 1.6942019E+00  1.8500488E+06
 1.7022854E+00  1.9537405E+06
 1.7103688E+00  1.7715298E+06
 1.7184522E+00  1.7519352E+06
 1.7265357E+00  1.8947715E+06
 1.7346191E+00  1.9381489E+06
 1.7427026E+00  1.7959120E+06
 1.7507861E+00  1.8487404E+06
 1.7588694E+00  1.7893479E+06
 1.7669529E+00  1.9403595E+06
 1.7750363E+00  1.9557685E+06
 1.7831198E+00  1.9012859E+06
 1.7912033E+00  1.8584020E+06
 1.7992867E+00  1.8197562E+06
 1.8073701E+00  1.8479146E+06
 1.8154535E+00  1.8969368E+06
 1.8235370E+00  1.8162395E+06
 1.8316205E+00  1.8418571E+06
 1.8397039E+00  1.8418476E+06
 1.8477874E+00  1.8268732E+06
 1.8558707E+00  1.7531540E+06
 1.8639542E+00  1.8132085E+06
 1.8720376E+00  1.8027276E+06
 1.8801211E+00  1.7607026E+06
 1.8882046E+00  1.6209780E+06
 1.8962880E+00  1.7002291E+06
 1.9043714E+00  1.6851609E+06
 1.9124548E+00  1.7342485E+06
 1.9205383E+00  1.6812451E+06
 1.9286218E+00  1.7077750E+06
 1.9367052E+00  1.6930365E+06
 1.9447887E+00  1.5870916E+06
 1.9528722E+00  1.6116041E+06
 1.9609555E+00  1.6396285E+06
 1.9690390E+00  1.6777565E+06
 1.9771224E+00  1.6855369E+06
 1.9852059E+00  1.6041350E+06
 1.9932894E+00  1.6088789E+06
 2.0013728E+00  1.5853029E+06
 2.0094562E+00  1.5640514E+06
 2.0175395E+00  1.5135015E+06
 2.0256231E+00  1.4961420E+06
 2.0337064E+00  1.5802798E+06
 2.0417900E+00  1.5777212E+06
 2.0498734E+00  1.4833824E+06
 2.0579567E+00  1.5081409E+06
 2.0660403E+00  1.5342214E+06
 2.0741236E+00  1.4923642E+06
 2.0822072E+00  1.4815644E+06
 2.0902905E+00  1.4490864E+06
 2.0983741E+00  1.4577396E+06
 2.1064575E+00  1.4580802E+06
 2.1145408E+00  1.4586056E+06
 2.1226244E+00  1.3834544E+06
 2.1307077E+00  1.4207509E+06
 2.1387913E+00  1.4979762E+06
 2.1468747E+00  1.3917745E+06
 2.1549582E+00  1.3491336E+06
 2.1630416E+00  1.2932705E+06
 2.1711252E+00  1.3330109E+06
 2.1792085E+00  1.3385790E+06
 2.1872919E+00  1.3212655E+06
 2.1953754E+00  1.3254739E+06
 2.2034588E+00  1.3584311E+06
 2.2115424E+00  1.3539515E+06
 2.2196257E+00  1.2767498E+06
 2.2277091E+00  1.3358298E+06
 2.2357926E+00  1.2506845E+06
 2.2438760E+00  1.2565561E+06
 2.2519596E+00  1.3112061E+06
 2.2600429E+00  1.2401169E+06
 2.2681265E+00  1.1365574E+06
 2.2762098E+00  1.2281289E+06
 2.2842932E+00  1.2228058E+06
 2.2923768E+00  1.2412386E+06
 2.3004601E+00  1.2372609E+06
 2.3085437E+00  1.2233579E+06
 2.3166270E+00  1.2236740E+06
 2.3247104E+00  1.2087594E+06
 2.3327940E+00  1.1869320E+06
 2.3408773E+00  1.1478921E+06
 2.3489609E+00  1.1481791E+06
 2.3570442E+00  1.2177958E+06
 2.3651278E+00  1.1536522E+06
 2.3732111E+00  1.1686122E+06
 2.3812945E+00  1.0854108E+06
 2.3893781E+00  1.0359964E+06
 2.3974614E+00  1.1556890E+06
 2.4055450E+00  1.1320808E+06
 2.4136283E+00  1.0590024E+06
 2.4217117E+00  1.1637304E+06
 2.4297953E+00  1.1114592E+06
 2.4378786E+00  1.1752246E+06
