 1.3409737E-01  7.9784736E+07
 1.4218082E-01  7.4240936E+07
 1.5026426E-01  6.9532592E+07
 1.5834770E-01  6.5283492E+07
 1.6643114E-01  6.2714916E+07
 1.7451459E-01  6.0800800E+07
 1.8259802E-01  5.9674976E+07
 1.9068147E-01  6.0327236E+07
 1.9876492E-01  5.9889692E+07
 2.0684835E-01  6.1630764E+07
 2.1493180E-01  6.3063768E+07
 2.2301525E-01  6.4755320E+07
 2.3109868E-01  6.8130800E+07
 2.3918214E-01  7.2134976E+07
 2.4726558E-01  7.7241256E+07
 2.5534904E-01  8.1632704E+07
 2.6343244E-01  8.7306656E+07
 2.7151591E-01  9.5868904E+07
 2.7959937E-01  1.0337949E+08
 2.8768277E-01  1.1149242E+08
 2.9576623E-01  1.2109872E+08
 3.0384970E-01  1.2925984E+08
 3.1193310E-01  1.3773998E+08
 3.2001656E-01  1.4451138E+08
 3.2810003E-01  1.5071522E+08
 3.3618346E-01  1.5619870E+08
 3.4426689E-01  1.5769418E+08
 3.5235035E-01  1.5579040E+08
 3.6043379E-01  1.5205661E+08
 3.6851722E-01  1.4384558E+08
 3.7660068E-01  1.3263674E+08
 3.8468409E-01  1.1994770E+08
 3.9276755E-01  1.0604256E+08
 4.0085101E-01  9.1328360E+07
 4.0893441E-01  7.5862400E+07
 4.1701788E-01  6.3483616E+07
 4.2510134E-01  5.1533652E+07
 4.3318474E-01  4.1159388E+07
 4.4126821E-01  3.3238442E+07
 4.4935167E-01  2.6351592E+07
 4.5743507E-01  2.2047940E+07
 4.6551853E-01  1.8320040E+07
 4.7360200E-01  1.5055770E+07
 4.8168540E-01  1.3332312E+07
 4.8976886E-01  1.1914938E+07
 4.9785233E-01  1.0766643E+07
 5.0593573E-01  9.9384730E+06
 5.1401919E-01  9.1993300E+06
 5.2210265E-01  8.6712080E+06
 5.3018612E-01  8.6168180E+06
 5.3826952E-01  8.4937630E+06
 5.4635298E-01  8.2016535E+06
 5.5443645E-01  8.3158145E+06
 5.6251985E-01  8.2323830E+06
 5.7060331E-01  8.2888475E+06
 5.7868677E-01  8.3441950E+06
 5.8677018E-01  8.4215110E+06
 5.9485364E-01  8.5014760E+06
 6.0293710E-01  8.4361190E+06
 6.1102051E-01  8.5122320E+06
 6.1910397E-01  8.6446430E+06
 6.2718743E-01  8.7658700E+06
 6.3527083E-01  8.6876970E+06
 6.4335430E-01  8.8808480E+06
 6.5143776E-01  8.6608620E+06
 6.5952122E-01  8.6360010E+06
 6.6760463E-01  8.6437390E+06
 6.7568809E-01  8.3503675E+06
 6.8377155E-01  8.3650285E+06
 6.9185495E-01  8.1149815E+06
 6.9993842E-01  7.9701260E+06
 7.0802188E-01  7.7137855E+06
 7.1610528E-01  7.4124805E+06
 7.2418875E-01  6.9122690E+06
 7.3227221E-01  6.5500805E+06
 7.4035561E-01  6.1752700E+06
 7.4843907E-01  5.8432665E+06
 7.5652254E-01  5.4400530E+06
 7.6460594E-01  5.0308645E+06
 7.7268940E-01  4.9813590E+06
 7.8077286E-01  4.4655855E+06
 7.8885627E-01  3.9751258E+06
