 Run#  Vfa              Vfb              Vfc              Ifa              Ifb              Ifc              Time                                                               
   172  202.6813640      159.0436008      199.3033409      3.265268899      19.11872591      3.337498880     0.8416333082E-01
   173  203.4977173      159.0436008      193.0499853      3.265268899      19.20147619      3.337498880     0.8310114652E-01
   174  226.7764263      159.0436008      194.2761819      3.270764603      16.57718918      3.337498880     0.8096949393E-01
   175  202.3926722      159.0436008      201.4265016      3.265268899      19.05641027      3.337498880     0.8428455554E-01
   176  236.3452538      159.0436008      193.7920296      3.265268899      15.72968469      3.337498880     0.8052498572E-01
   177  203.2022177      159.0436008      192.7313088      3.265268899      19.28200646      3.337498880     0.8343500693E-01
   178  203.3226865      159.0436008      191.5847425      3.265268899      18.42824898      3.337498880     0.8216147637E-01
   179  234.4670944      159.0436008      196.0044646      3.265268899      13.77687038      3.337498880     0.8793336662E-01
   180  213.4053029      159.0436008      193.0892698      3.265268899      16.36872892      3.337498880     0.8609276586E-01
   181  222.1425318      159.0436008      195.0286496      3.265268899      16.84826446      3.337498880     0.8111581411E-01
   182  203.1663471      159.0436008      192.7406014      3.265268899      19.28776512      3.337498880     0.8348771298E-01
   183  235.3101673      159.0436008      196.1868488      3.265268899      13.87778416      3.337498880     0.8799213328E-01
   184  203.1276209      159.0436008      192.6806025      3.265268899      19.27270307      3.337498880     0.8378408827E-01
   185  230.3171221      159.0436008      193.2660716      3.265268899      16.29979397      3.337498880     0.8917148635E-01
   186  204.6965105      159.0436008      207.3832216      3.265268899      18.05849216      3.337498880     0.8517112117E-01
   187  225.3114468      159.0436008      194.5620846      3.267967364      16.66743599      3.337498880     0.8103343195E-01
   188  236.1378822      159.0436008      193.6345893      3.265268899      15.72744465      3.337498880     0.8889076086E-01
   189  219.1068176      159.0436008      195.6129398      3.265268899      13.89954451      3.337498880     0.8701772520E-01
   190  217.5607138      159.0436008      195.8844211      3.265268899      14.17083666      3.337498880     0.8690746661E-01
   191  203.1276209      159.0436008      192.6806025      3.265268899      19.27270307      3.337498880     0.8379133639E-01
   192  226.7764263      159.0436008      194.2761819      3.270764603      16.57718918      3.337498880     0.8099072394E-01
   193  223.7667934      159.0436008      194.8154042      3.265268899      16.75810983      3.337498880     0.8109726082E-01
   194  203.4856385      159.0436008      194.9055514      3.265268899      17.76479350      3.337498880     0.8166262175E-01
   195  203.1481603      159.0436008      192.7378630      3.265268899      19.28731540      3.337498880     0.8368367969E-01
   196  203.2163980      159.0436008      195.0761886      3.265268899      17.68852604      3.337498880     0.8160451022E-01
   197  219.1068176      159.0436008      195.6129398      3.265268899      13.89954451      3.337498880     0.8700327619E-01
   198  202.8640702      159.0436008      196.9006711      3.265268899      19.17158816      3.337498880     0.8406297660E-01
   199  213.5898989      159.0436008      193.4485213      3.265268899      15.51506707      3.337498880     0.8644766420E-01
   200  211.6697065      159.0436008      195.6157246      3.265268899      16.80092393      3.337498880     0.8589228103E-01
   201  204.0024304      159.0436008      195.1770504      3.265268899      17.61071123      3.337498880     0.8156730679E-01
   202  203.6826494      159.0436008      194.6651880      3.265268899      17.83946404      3.337498880     0.8172528717E-01
   203  217.5607138      159.0436008      195.8844211      3.265268899      14.17083666      3.337498880     0.8690151351E-01
   204  203.1418738      159.0436008      192.7186775      3.265268899      19.28120375      3.337498880     0.8373754477E-01
   205  217.5607138      159.0436008      195.8844211      3.265268899      14.17083666      3.337498880     0.8691492196E-01
   206  232.5911586      159.0436008      192.3938630      3.265268899      16.11406040      3.337498880     0.8909330830E-01
   207  218.6558736      159.0436008      195.2465915      3.265268899      17.02626270      3.337498880     0.8123258730E-01
   208  213.4053029      159.0436008      193.0892698      3.265268899      16.36872892      3.337498880     0.8609482741E-01
   209  210.4965151      159.0436008      198.1535137      3.265268899      17.00025342      3.337498880     0.8576424651E-01
   210  214.1474001      159.0436008      195.2099598      3.265268899      17.19212340      3.337498880     0.8969111312E-01
   211  239.0743434      159.0436008      194.9301076      3.265268899      15.01557985      3.337498880     0.8853823580E-01
   212  203.5568562      159.0436008      191.6550363      3.265268899      18.36980867      3.337498880     0.8212913185E-01
   213  202.2043251      159.0436008      202.3819081      3.265268899      19.02184248      3.337498880     0.8431892326E-01
   214  237.3416124      159.0436008      196.4604509      3.265268899      14.18117958      3.337498880     0.8814328171E-01
   215  202.7772052      159.0436008      198.1367386      3.265268899      19.14634978      3.337498880     0.8413565975E-01
   216  236.0703806      159.0436008      196.3105529      3.265268899      13.97856907      3.337498880     0.8803339727E-01
   217  221.8795977      159.0436008      193.1220448      3.265268899      13.06906331      3.337498880     0.8730786070E-01
   218  203.4463277      159.0436008      192.7082519      3.265268899      19.23714584      3.337498880     0.8321480209E-01
   219  220.4388074      159.0436008      195.1724319      3.265268899      16.93770952      3.337498880     0.8117867485E-01
   220  203.3251587      159.0436008      194.9642652      3.265268899      17.67802393      3.337498880     0.8998816086E-01
   221  225.3114468      159.0436008      194.5620846      3.267967364      16.66743599      3.337498880     0.8101964872E-01
   222  221.2682760      159.0436008      194.2304289      3.265268899      13.35672022      3.337498880     0.8723602229E-01
   223  211.1205671      159.0436008      196.9200072      3.265268899      16.90174004      3.337498880     0.8582665071E-01
   224  239.0743434      159.0436008      194.9301076      3.265268899      15.01557985      3.337498880     0.8851843205E-01
   225  227.7160789      159.0436008      194.1085513      3.265268899      16.48117104      3.337498880     0.8928749992E-01
   226  204.9424012      159.0436008      208.0509355      3.265268899      18.28209016      3.337498880     0.8501107942E-01
   227  218.6558736      159.0436008      195.2465915      3.265268899      17.02626270      3.337498880     0.8121174723E-01
   228  211.1205671      159.0436008      196.9200072      3.265268899      16.90174004      3.337498880     0.8583568896E-01
   229  237.5678346      159.0436008      194.2404297      3.265268899      15.52922594      3.337498880     0.8042426793E-01
   230  233.8868073      159.0436008      192.6965557      3.265268899      16.02310438      3.337498880     0.8067108682E-01
   231  234.5328987      159.0436008      192.9126812      3.265268899      15.92312242      3.337498880     0.8895617069E-01
   232  213.7932390      159.0436008      192.8596589      3.265268899      15.64280479      3.337498880     0.8636081410E-01
   233  213.9430243      159.0436008      192.5048686      3.265268899      16.01476643      3.337498880     0.8620256808E-01
   234  212.5209798      159.0436008      194.8041369      3.265268899      15.12103672      3.337498880     0.8656171114E-01
   235  202.5024537      159.0436008      194.3649632      3.265268899      18.92809099      3.337498880     0.8267905573E-01
   236  216.6725060      159.0436008      195.9152328      3.265268899      14.30740268      3.337498880     0.8688957916E-01
   237  203.4953298      159.0436008      192.8118884      3.265268899      19.22046385      3.337498880     0.8315693577E-01
   238  238.6614948      159.0436008      194.3449868      3.265268899      15.22218994      3.337498880     0.8861940261E-01
   239  213.9697323      159.0436008      192.3322639      3.265268899      15.89262467      3.337498880     0.8629972979E-01
   240  218.0043268      159.0436008      195.3146833      3.265268899      17.01923543      3.337498880     0.8955854497E-01
   241  236.9985285      159.0436008      194.0508835      3.265268899      15.62985611      3.337498880     0.8046529366E-01
   242  239.1403645      159.0436008      194.9797442      3.265268899      15.01636741      3.337498880     0.8019049742E-01
   243  203.4856385      159.0436008      194.9055514      3.265268899      17.76479350      3.337498880     0.8169018298E-01
   244  217.5607138      159.0436008      195.8844211      3.265268899      14.17083666      3.337498880     0.8690526669E-01
   245  215.7080441      159.0436008      195.8762704      3.265268899      14.44315907      3.337498880     0.8681729836E-01
   246  238.8818383      159.0436008      196.1361673      3.265268899      14.59755472      3.337498880     0.8833357706E-01
   247  202.0418044      159.0436008      193.3819149      3.265268899      18.70168072      3.337498880     0.8242966805E-01
   248  204.0560917      159.0436008      204.7974674      3.265268899      17.64796200      3.337498880     0.8543087711E-01
   249  214.6677020      159.0436008      195.7677101      3.265268899      14.57904036      3.337498880     0.8675164575E-01
   250  204.7399888      159.0436008      208.1269810      3.265268899      18.42005528      3.337498880     0.8491013229E-01
   251  203.3219996      159.0436008      206.0698854      3.265268899      18.81807136      3.337498880     0.8459334026E-01
   252  238.7676585      159.0436008      194.4052124      3.265268899      15.22324026      3.337498880     0.8026972277E-01
   253  203.4463277      159.0436008      192.7082519      3.265268899      19.23714584      3.337498880     0.8323053436E-01
   254  207.2563322      159.0436008      202.3773428      3.265268899      17.37798571      3.337498880     0.8559091674E-01
   255  212.9535042      159.0436008      194.4209089      3.265268899      15.25408685      3.337498880     0.8653764223E-01
   256  237.8522656      159.0436008      196.4445757      3.265268899      14.28440258      3.337498880     0.8815289026E-01
   257  208.1772928      159.0436008      201.4279955      3.265268899      17.28459673      3.337498880     0.8562652832E-01
   258  204.9338177      159.0436008      207.9022886      3.265268899      18.20966149      3.337498880     0.8506150099E-01
   259  238.6614948      159.0436008      194.3449868      3.265268899      15.22218994      3.337498880     0.8864709746E-01
   260  203.8320906      159.0436008      194.3552247      3.265268899      17.91246590      3.337498880     0.8176693692E-01
   261  217.5607138      159.0436008      195.8844211      3.265268899      14.17083666      3.337498880     0.8690888503E-01
   262  227.6748715      159.0436008      193.8082915      3.265268899      13.16320503      3.337498880     0.8763069195E-01
   263  233.6038727      159.0436008      192.4983350      3.265268899      16.01912193      3.337498880     0.8903954167E-01
   264  226.2551458      159.0436008      193.2014304      3.265268899      13.06030241      3.337498880     0.8757682656E-01
   265  203.1418738      159.0436008      192.7186775      3.265268899      19.28120375      3.337498880     0.8372396453E-01
   266  238.3273265      159.0436008      194.3409062      3.265268899      15.32465021      3.337498880     0.8867185428E-01
   267  233.5412861      159.0436008      195.8110846      3.265268899      13.67559132      3.337498880     0.8785484117E-01
   268  213.9198431      159.0436008      192.2724787      3.265268899      15.76866086      3.337498880     0.8631560400E-01
   269  213.7932390      159.0436008      192.8596589      3.265268899      15.64280479      3.337498880     0.8635649900E-01
   270  203.1481603      159.0436008      192.7378630      3.265268899      19.28731540      3.337498880     0.8367873470E-01
   271  239.1532606      159.0436008      195.2940156      3.265268899      14.91153263      3.337498880     0.8849410367E-01
   272  237.5678346      159.0436008      194.2404297      3.265268899      15.52922594      3.337498880     0.8040040323E-01
   273  218.0043268      159.0436008      195.3146833      3.265268899      17.01923543      3.337498880     0.8957709732E-01
   274  202.7672393      159.0436008      192.1253396      3.265268899      18.54223520      3.337498880     0.8227473216E-01
   275  210.7411594      159.0436008      195.1307599      3.265268899      17.36840026      3.337498880     0.8142337473E-01
   276  202.5024537      159.0436008      194.3649632      3.265268899      18.92809099      3.337498880     0.8265911663E-01
   277  203.8320906      159.0436008      194.3552247      3.265268899      17.91246590      3.337498880     0.8177321300E-01
   278  202.1408755      159.0436008      193.0196247      3.265268899      18.65040841      3.337498880     0.8239096811E-01
   279  204.9424012      159.0436008      208.0509355      3.265268899      18.28209016      3.337498880     0.8500097215E-01
   280  214.8539755      159.0436008      195.1854699      3.265268899      17.19989064      3.337498880     0.8133891544E-01
   281  203.4953298      159.0436008      192.8118884      3.265268899      19.22046385      3.337498880     0.8315186178E-01
   282  203.3279860      159.0436008      192.7078925      3.265268899      19.26387350      3.337498880     0.8334101352E-01
   283  202.0418044      159.0436008      193.3819149      3.265268899      18.70168072      3.337498880     0.8241416329E-01
