 Run#  Vfa              Vfb              Vfc              Ifa              Ifb              Ifc              Time                                                               
   216  159.0132565      159.0436008      204.7050057      23.35784134      17.47484672      3.337498880     0.8765354353E-01
   217  159.0132565      159.0436008      221.1888399      22.37688498      24.21522890      3.337498880     0.8310616915E-01
   218  159.0132565      159.0436008      203.5039284      25.87468497      24.09035553      3.337498880     0.8538486929E-01
   219  159.0132565      159.0436008      227.9069994      23.19138488      24.59048599      3.337498880     0.8349822350E-01
   220  159.0132565      159.0436008      221.9859007      25.23714765      24.82997995      3.337498880     0.8464228779E-01
   221  159.0132565      159.0436008      216.8761197      21.89007009      23.94720051      3.337498880     0.8293093589E-01
   222  159.0132565      159.0436008      203.8795441      20.65924198      17.79540513      3.337498880     0.8023954878E-01
   223  159.0132565      159.0436008      206.1722725      25.85217687      22.69980235      3.337498880     0.8609628513E-01
   224  159.0132565      159.0436008      203.9470512      20.48238682      17.92689831      3.337498880     0.8026414763E-01
   225  159.0132565      159.0436008      203.5802944      17.91820661      20.28773678      3.337498880     0.8952925013E-01
   226  159.0132565      159.0436008      202.9559597      22.07179120      16.71105564      3.337498880     0.8810699480E-01
   227  159.0132565      159.0436008      228.3416931      24.72936885      24.93934113      3.337498880     0.8426160897E-01
   228  159.0132565      159.0436008      215.0611794      25.52595594      24.66338032      3.337498880     0.8486193544E-01
   229  159.0132565      159.0436008      224.2053011      25.10276807      24.87661453      3.337498880     0.8454893875E-01
   230  159.0132565      159.0436008      230.4553878      24.30681318      24.92056082      3.337498880     0.8401359606E-01
   231  159.0132565      159.0436008      205.2388106      25.49764358      21.51273270      3.337498880     0.8650902336E-01
   232  159.0132565      159.0436008      203.8496408      24.48954014      19.38008524      3.337498880     0.8715558381E-01
   233  159.0132565      159.0436008      230.7446946      24.02664534      24.86838955      3.337498880     0.8389704213E-01
   234  159.0132565      159.0436008      204.7286729      23.60888937      17.86873515      3.337498880     0.8758711143E-01
   235  159.0132565      159.0436008      204.8345740      25.43986846      21.36611976      3.337498880     0.8658177355E-01
   236  159.0132565      159.0436008      203.0723098      18.30623477      21.15468037      3.337498880     0.8986807925E-01
   237  159.0132565      159.0436008      217.4070858      21.64144026      23.79846512      3.337498880     0.8280798077E-01
   238  159.0132565      159.0436008      230.2923960      23.72750556      24.78518415      3.337498880     0.8373284314E-01
   239  159.0132565      159.0436008      203.9507046      22.81672685      16.67437563      3.337498880     0.8789465425E-01
   240  159.0132565      159.0436008      202.2784396      25.90561353      23.93157801      3.337498880     0.8545389684E-01
   241  159.0132565      159.0436008      229.5809898      23.51846659      24.71492907      3.337498880     0.8364414038E-01
   242  159.0132565      159.0436008      203.3346424      24.67816012      19.73628985      3.337498880     0.8706733988E-01
   243  159.0132565      159.0436008      203.7430447      18.60234169      19.24592599      3.337498880     0.8078128418E-01
   244  159.0132565      159.0436008      203.7213552      18.05103041      19.89568043      3.337498880     0.8104328988E-01
   245  159.0132565      159.0436008      223.1356425      25.17121234      24.85474235      3.337498880     0.8457304149E-01
   246  159.0132565      159.0436008      203.6926430      18.50893298      19.25444871      3.337498880     0.8910826900E-01
   247  159.0132565      159.0436008      217.6266300      21.26157274      23.55663700      3.337498880     0.8267700492E-01
   248  159.0132565      159.0436008      216.4452998      20.61375138      23.10643435      3.337498880     0.8242162283E-01
   249  159.0132565      159.0436008      203.8795441      20.65924198      17.79540513      3.337498880     0.8021493021E-01
   250  159.0132565      159.0436008      215.4326210      20.35129683      22.91338361      3.337498880     0.8233202991E-01
   251  159.0132565      159.0436008      226.1026543      24.95919729      24.91136525      3.337498880     0.8442672836E-01
   252  159.0132565      159.0436008      203.4209524      21.34419026      17.27198806      3.337498880     0.8002360278E-01
   253  159.0132565      159.0436008      203.9378865      25.31314745      21.06283688      3.337498880     0.8669196984E-01
   254  159.0132565      159.0436008      208.3550825      19.29205176      22.07651294      3.337498880     0.8193711953E-01
   255  159.0132565      159.0436008      203.8496408      24.48954014      19.38008524      3.337498880     0.8716791755E-01
   256  159.0132565      159.0436008      203.6439664      17.93256529      20.28021655      3.337498880     0.8119024979E-01
   257  159.0132565      159.0436008      224.2053011      25.10276807      24.87661453      3.337498880     0.8452814328E-01
   258  159.0132565      159.0436008      224.2053011      25.10276807      24.87661453      3.337498880     0.8450414552E-01
   259  159.0132565      159.0436008      203.6439664      17.93256529      20.28021655      3.337498880     0.8117377101E-01
   260  159.0132565      159.0436008      204.7286729      23.60888937      17.86873515      3.337498880     0.8756937057E-01
   261  159.0132565      159.0436008      203.5288473      21.09346663      17.41102831      3.337498880     0.8841111397E-01
   262  159.0132565      159.0436008      203.1219206      25.92486578      23.75898956      3.337498880     0.8559246539E-01
   263  159.0132565      159.0436008      217.3865187      21.00417601      23.38309971      3.337498880     0.8256587674E-01
   264  159.0132565      159.0436008      220.7567146      25.30047769      24.80236200      3.337498880     0.8469029587E-01
   265  159.0132565      159.0436008      203.3141197      18.17660419      21.03359424      3.337498880     0.8980260557E-01
   266  159.0132565      159.0436008      215.9772584      20.48273324      23.01066658      3.337498880     0.8239174012E-01
   267  159.0132565      159.0436008      203.2808467      22.52726035      16.56889566      3.337498880     0.8797623148E-01
   268  159.0132565      159.0436008      205.2388106      25.49764358      21.51273270      3.337498880     0.8652250012E-01
   269  159.0132565      159.0436008      229.9774213      23.62391673      24.75139271      3.337498880     0.8365947571E-01
   270  159.0132565      159.0436008      216.6003045      25.47394665      24.70245340      3.337498880     0.8480822808E-01
   271  159.0132565      159.0436008      207.1329321      19.15977033      21.96514509      3.337498880     0.8188939655E-01
   272  159.0132565      159.0436008      208.1523656      25.70321390      24.47764426      3.337498880     0.8508778593E-01
   273  159.0132565      159.0436008      204.0018805      19.93870984      18.32326382      3.337498880     0.8041809333E-01
   274  159.0132565      159.0436008      202.7379413      25.01883822      20.41964188      3.337498880     0.8689460439E-01
   275  159.0132565      159.0436008      204.7225645      23.48494291      17.67221616      3.337498880     0.8761606053E-01
   276  159.0132565      159.0436008      221.1888399      22.37688498      24.21522890      3.337498880     0.8312930629E-01
   277  159.0132565      159.0436008      228.3416931      24.72936885      24.93934113      3.337498880     0.8425078293E-01
   278  159.0132565      159.0436008      216.8761197      21.89007009      23.94720051      3.337498880     0.8290871138E-01
   279  159.0132565      159.0436008      203.3944661      25.24436696      20.90635721      3.337498880     0.8671222320E-01
   280  159.0132565      159.0436008      215.4326210      20.35129683      22.91338361      3.337498880     0.8233526751E-01
   281  159.0132565      159.0436008      203.9038334      19.66437093      18.46516454      3.337498880     0.8884096939E-01
   282  159.0132565      159.0436008      203.7862992      20.83383352      17.66413564      3.337498880     0.8017247001E-01
   283  159.0132565      159.0436008      203.9613336      20.03420435      18.20090489      3.337498880     0.8870348880E-01
