 Run#  Vfa              Vfb              Vfc              Ifa              Ifb              Ifc              Time                                                               
    88  159.0132565      212.9178716      159.0798204      22.52546090      3.288328591      19.86768151     0.8494265349E-01
    89  159.0132565      203.2722872      159.0798204      20.87972742      3.288328591      25.28362881     0.8117718638E-01
    90  159.0132565      213.7307662      159.0798204      22.62887339      3.288328591      20.00033660     0.8497140632E-01
    91  159.0132565      202.9852748      159.0798204      21.41442127      3.288328591      18.54882868     0.8442598273E-01
    92  159.0132565      220.2207196      159.0798204      24.75958250      3.288328591      25.31356297     0.8749178553E-01
    93  159.0132565      202.9852748      159.0798204      21.41442127      3.288328591      18.54882868     0.8443946136E-01
    94  159.0132565      203.5801971      159.0798204      20.43586423      3.288328591      17.89832361     0.8402706118E-01
    95  159.0132565      203.4623725      159.0798204      17.30307503      3.288328591      21.29168069     0.8281717776E-01
    96  159.0132565      202.8110306      159.0798204      23.77738850      3.288328591      25.90599816     0.8830668830E-01
    97  159.0132565      206.1292095      159.0798204      22.67707805      3.288328591      25.89614706     0.8051021915E-01
    98  159.0132565      216.9984424      159.0798204      23.21417453      3.288328591      20.78957198     0.8525332440E-01
    99  159.0132565      203.0551213      159.0798204      16.78492889      3.288328591      21.94477150     0.8262317995E-01
   100  159.0132565      211.0082329      159.0798204      24.52526506      3.288328591      25.62621324     0.8778545281E-01
   101  159.0132565      204.0526974      159.0798204      23.55270301      3.288328591      25.98078502     0.8010534664E-01
   102  159.0132565      206.2259298      159.0798204      22.55499692      3.288328591      25.87076156     0.8056092631E-01
   103  159.0132565      220.2207196      159.0798204      24.75958250      3.288328591      25.31356297     0.8748843036E-01
   104  159.0132565      204.8220171      159.0798204      24.24252608      3.288328591      25.80176246     0.8804914036E-01
   105  159.0132565      204.5245154      159.0798204      18.22706186      3.288328591      23.88195817     0.8190206568E-01
   106  159.0132565      204.8220171      159.0798204      24.24252608      3.288328591      25.80176246     0.8801785778E-01
   107  159.0132565      225.9483234      159.0798204      24.43857294      3.288328591      22.88773676     0.8613565742E-01
   108  159.0132565      204.6267952      159.0798204      18.03320429      3.288328591      23.76364976     0.8199423411E-01
   109  159.0132565      228.0696151      159.0798204      24.90811472      3.288328591      24.74970484     0.8709276883E-01
   110  159.0132565      203.2084160      159.0798204      24.02612543      3.288328591      25.86777560     0.8816576982E-01
   111  159.0132565      204.6657821      159.0798204      17.64121742      3.288328591      23.51841052     0.8209341470E-01
   112  159.0132565      203.5801971      159.0798204      20.43586423      3.288328591      17.89832361     0.8402090485E-01
   113  159.0132565      205.0564715      159.0798204      21.41754782      3.288328591      25.45640076     0.8934788033E-01
   114  159.0132565      203.1894657      159.0798204      19.80205294      3.288328591      24.71246920     0.8982476275E-01
   115  159.0132565      210.0224593      159.0798204      22.20699774      3.288328591      19.46994297     0.8478760750E-01
   116  159.0132565      217.2742789      159.0798204      23.30538795      3.288328591      20.91948570     0.8531921725E-01
   117  159.0132565      203.5972451      159.0798204      23.64773037      3.288328591      25.97757409     0.8008424863E-01
   118  159.0132565      222.9266874      159.0798204      24.27317775      3.288328591      22.53592093     0.8596668366E-01
   119  159.0132565      204.6657821      159.0798204      17.64121742      3.288328591      23.51841052     0.8205222140E-01
   120  159.0132565      204.1270391      159.0798204      19.16892781      3.288328591      24.42662984     0.8168509701E-01
   121  159.0132565      202.8708005      159.0798204      20.05430404      3.288328591      24.89195823     0.8142542685E-01
   122  159.0132565      227.3710739      159.0798204      24.90054625      3.288328591      24.82771575     0.8714906506E-01
   123  159.0132565      203.0259589      159.0798204      21.17621814      3.288328591      18.28843032     0.8433640324E-01
   124  159.0132565      204.5245154      159.0798204      18.22706186      3.288328591      23.88195817     0.8192929618E-01
   125  159.0132565      217.0637301      159.0798204      23.87856357      3.288328591      21.80761981     0.8568084428E-01
   126  159.0132565      205.6408450      159.0798204      24.36692631      3.288328591      25.74112147     0.8794979476E-01
   127  159.0132565      204.3661555      159.0798204      17.04603260      3.288328591      23.12670404     0.8220049918E-01
   128  159.0132565      203.7227920      159.0798204      19.79762054      3.288328591      18.09876563     0.8378976297E-01
   129  159.0132565      204.0013247      159.0798204      21.64756628      3.288328591      18.81058604     0.8454628311E-01
   130  159.0132565      204.6277295      159.0798204      21.26890746      3.288328591      25.39719630     0.8938028176E-01
   131  159.0132565      202.9756962      159.0798204      21.29593832      3.288328591      18.41844660     0.8439551017E-01
   132  159.0132565      217.2742789      159.0798204      23.30538795      3.288328591      20.91948570     0.8533942486E-01
   133  159.0132565      202.8229909      159.0798204      20.14650834      3.288328591      24.88545634     0.8971369062E-01
   134  159.0132565      205.2472961      159.0798204      24.30676774      3.288328591      25.77308261     0.8799818407E-01
   135  159.0132565      217.6422242      159.0798204      23.56581408      3.288328591      21.30519783     0.8547969563E-01
   136  159.0132565      225.7311850      159.0798204      24.87572374      3.288328591      24.97792031     0.8724448501E-01
   137  159.0132565      204.3565427      159.0798204      24.17427244      3.288328591      25.82709386     0.8805956376E-01
   138  159.0132565      228.0696151      159.0798204      24.90811472      3.288328591      24.74970484     0.8708814129E-01
   139  159.0132565      205.5943933      159.0798204      23.02819096      3.288328591      25.95206721     0.8039067746E-01
   140  159.0132565      225.9483234      159.0798204      24.43857294      3.288328591      22.88773676     0.8611609682E-01
   141  159.0132565      203.9794548      159.0798204      18.35564155      3.288328591      19.87790213     0.8323921916E-01
   142  159.0132565      203.6827762      159.0798204      19.53025409      3.288328591      24.62222210     0.8155638182E-01
   143  159.0132565      203.8186073      159.0798204      24.10206817      3.288328591      25.84907432     0.8810927270E-01
   144  159.0132565      202.9522966      159.0798204      16.67374607      3.288328591      22.25717589     0.8254632906E-01
   145  159.0132565      226.7935041      159.0798204      24.48889891      3.288328591      23.00239610     0.8615246265E-01
   146  159.0132565      202.9852748      159.0798204      21.41442127      3.288328591      18.54882868     0.8443983953E-01
   147  159.0132565      205.5943933      159.0798204      23.02819096      3.288328591      25.95206721     0.8038293391E-01
   148  159.0132565      222.9266874      159.0798204      24.27317775      3.288328591      22.53592093     0.8597030671E-01
   149  159.0132565      203.7046210      159.0798204      17.56485070      3.288328591      20.95155962     0.8294489611E-01
   150  159.0132565      212.0287030      159.0798204      22.42078317      3.288328591      19.73487314     0.8486885551E-01
   151  159.0132565      205.7413899      159.0798204      21.77222062      3.288328591      25.64321359     0.8085449920E-01
   152  159.0132565      203.6827762      159.0798204      19.53025409      3.288328591      24.62222210     0.8156798886E-01
   153  159.0132565      204.0041269      159.0798204      18.22356808      3.288328591      20.06190164     0.8318872675E-01
   154  159.0132565      203.7046210      159.0798204      17.56485070      3.288328591      20.95155962     0.8293056257E-01
   155  159.0132565      203.6200944      159.0798204      20.30954690      3.288328591      17.92431782     0.8396507028E-01
   156  159.0132565      205.4752560      159.0798204      21.63173873      3.288328591      25.59256114     0.8093615287E-01
   157  159.0132565      203.6523902      159.0798204      20.18251998      3.288328591      17.94997362     0.8392129065E-01
   158  159.0132565      215.7101163      159.0798204      22.92924169      3.288328591      20.39672125     0.8513198579E-01
   159  159.0132565      203.9381940      159.0798204      18.48768030      3.288328591      19.69186821     0.8328508909E-01
   160  159.0132565      202.9266811      159.0798204      16.62635476      3.288328591      22.40927128     0.8249233788E-01
   161  159.0132565      205.7079830      159.0798204      22.96944674      3.288328591      25.88583539     0.8872267012E-01
   162  159.0132565      204.5245154      159.0798204      18.22706186      3.288328591      23.88195817     0.8191677825E-01
   163  159.0132565      216.9984424      159.0798204      23.21417453      3.288328591      20.78957198     0.8529207279E-01
   164  159.0132565      203.6801421      159.0798204      20.05482903      3.288328591      17.97528292     0.8386741864E-01
   165  159.0132565      202.8229909      159.0798204      20.14650834      3.288328591      24.88545634     0.8970503941E-01
   166  159.0132565      202.9822557      159.0798204      16.72118867      3.288328591      22.10226016     0.8259739153E-01
   167  159.0132565      202.9756962      159.0798204      21.29593832      3.288328591      18.41844660     0.8435947968E-01
   168  159.0132565      202.9007654      159.0798204      19.97552649      3.288328591      24.80039016     0.8977504258E-01
   169  159.0132565      206.0987704      159.0798204      21.97691798      3.288328591      25.65791978     0.8914064771E-01
   170  159.0132565      230.0566873      159.0798204      24.90584063      3.288328591      24.41998790     0.8686598204E-01
   171  159.0132565      230.6158212      159.0798204      24.79962551      3.288328591      23.85964943     0.8656013457E-01
   172  159.0132565      226.7935041      159.0798204      24.48889891      3.288328591      23.00239610     0.8618178691E-01
   173  159.0132565      224.7898753      159.0798204      24.85853217      3.288328591      25.04986734     0.8729253013E-01
   174  159.0132565      217.5055979      159.0798204      23.72723859      3.288328591      21.55827916     0.8555389937E-01
   175  159.0132565      202.9756962      159.0798204      21.29593832      3.288328591      18.41844660     0.8438675731E-01
   176  159.0132565      202.5735490      159.0798204      23.94665484      3.288328591      25.88335514     0.8823005765E-01
   177  159.0132565      202.9822557      159.0798204      16.72118867      3.288328591      22.10226016     0.8257894513E-01
   178  159.0132565      203.0259589      159.0798204      21.17621814      3.288328591      18.28843032     0.8433085324E-01
   179  159.0132565      205.4844435      159.0798204      23.08178104      3.288328591      25.89902370     0.8865047937E-01
   180  159.0132565      205.2347149      159.0798204      23.19097994      3.288328591      25.90898706     0.8860672631E-01
   181  159.0132565      203.9794548      159.0798204      18.35564155      3.288328591      19.87790213     0.8324905359E-01
   182  159.0132565      230.3520885      159.0798204      24.89694665      3.288328591      24.33220184     0.8684366559E-01
   183  159.0132565      203.1220287      159.0798204      19.88205906      3.288328591      24.80510229     0.8148764891E-01
   184  159.0132565      203.7046210      159.0798204      17.56485070      3.288328591      20.95155962     0.8291525618E-01
   185  159.0132565      230.7008777      159.0798204      24.86863172      3.288328591      24.14973123     0.8671059092E-01
   186  159.0132565      212.9178716      159.0798204      22.52546090      3.288328591      19.86768151     0.8490157360E-01
   187  159.0132565      206.2258736      159.0798204      22.17498863      3.288328591      25.77325950     0.8074756903E-01
   188  159.0132565      202.9756962      159.0798204      21.29593832      3.288328591      18.41844660     0.8439263298E-01
   189  159.0132565      229.2243381      159.0798204      24.91352113      3.288328591      24.58878686     0.8698255886E-01
   190  159.0132565      220.5105983      159.0798204      24.15146952      3.288328591      22.29601711     0.8586671255E-01
   191  159.0132565      204.4865886      159.0798204      18.60977158      3.288328591      24.10926756     0.8183788440E-01
   192  159.0132565      205.0564715      159.0798204      21.41754782      3.288328591      25.45640076     0.8932307890E-01
   193  159.0132565      203.8162263      159.0798204      17.69618425      3.288328591      20.77800767     0.8298701407E-01
   194  159.0132565      203.2388468      159.0798204      17.04315212      3.288328591      21.62264715     0.8274540653E-01
   195  159.0132565      204.6718742      159.0798204      17.83781989      3.288328591      23.64258421     0.8204749068E-01
   196  159.0132565      204.5384449      159.0798204      17.24548216      3.288328591      23.26053568     0.8217591601E-01
   197  159.0132565      206.2521414      159.0798204      22.43065407      3.288328591      25.84188310     0.8062039008E-01
   198  159.0132565      230.0566873      159.0798204      24.90584063      3.288328591      24.41998790     0.8689614061E-01
   199  159.0132565      203.7903444      159.0798204      18.88302649      3.288328591      19.12211689     0.8343517445E-01
   200  159.0132565      213.7307662      159.0798204      22.62887339      3.288328591      20.00033660     0.8497701271E-01
   201  159.0132565      205.4844435      159.0798204      23.08178104      3.288328591      25.89902370     0.8865265112E-01
   202  159.0132565      215.7101163      159.0798204      22.92924169      3.288328591      20.39672125     0.8510742552E-01
   203  159.0132565      206.1292095      159.0798204      22.67707805      3.288328591      25.89614706     0.8050077357E-01
   204  159.0132565      230.4243753      159.0798204      24.77008666      3.288328591      23.75890670     0.8650137201E-01
   205  159.0132565      204.9363122      159.0798204      23.29695275      3.288328591      25.91576707     0.8855941481E-01
   206  159.0132565      204.3565427      159.0798204      24.17427244      3.288328591      25.82709386     0.8808477143E-01
   207  159.0132565      206.1033234      159.0798204      22.04350717      3.288328591      25.73334803     0.8075337973E-01
   208  159.0132565      204.6657821      159.0798204      17.64121742      3.288328591      23.51841052     0.8205312089E-01
   209  159.0132565      230.3520885      159.0798204      24.89694665      3.288328591      24.33220184     0.8680274666E-01
   210  159.0132565      203.7227920      159.0798204      19.79762054      3.288328591      18.09876563     0.8376313783E-01
   211  159.0132565      228.0696151      159.0798204      24.90811472      3.288328591      24.74970484     0.8705757665E-01
   212  159.0132565      230.7538638      159.0798204      24.84908745      3.288328591      24.05513983     0.8669073053E-01
   213  159.0132565      203.8223456      159.0798204      21.03647723      3.288328591      25.35273196     0.8110809865E-01
   214  159.0132565      203.7040533      159.0798204      19.92651567      3.288328591      18.02602299     0.8381393121E-01
   215  159.0132565      206.2258736      159.0798204      22.17498863      3.288328591      25.77325950     0.8074181315E-01
   216  159.0132565      214.3871916      159.0798204      24.61471269      3.288328591      25.53397846     0.8765354353E-01
   217  159.0132565      203.9914085      159.0798204      18.09152276      3.288328591      20.24381111     0.8310616915E-01
   218  159.0132565      217.4734423      159.0798204      23.39449776      3.288328591      21.04877555     0.8538486929E-01
   219  159.0132565      203.7554992      159.0798204      19.01442219      3.288328591      18.92849580     0.8349822350E-01
   220  159.0132565      206.5007707      159.0798204      21.87545778      3.288328591      19.07356693     0.8464228779E-01
   221  159.0132565      203.7046210      159.0798204      17.56485070      3.288328591      20.95155962     0.8293093589E-01
   222  159.0132565      204.7776337      159.0798204      23.35267262      3.288328591      25.97860144     0.8023954878E-01
   223  159.0132565      225.0219530      159.0798204      24.38579186      3.288328591      22.77169443     0.8609628513E-01
   224  159.0132565      205.0982040      159.0798204      23.24771175      3.288328591      25.97295060     0.8026414763E-01
   225  159.0132565      203.1154892      159.0798204      20.80466041      3.288328591      25.19743863     0.8952925013E-01
   226  159.0132565      203.8186073      159.0798204      24.10206817      3.288328591      25.84907432     0.8810699480E-01
   227  159.0132565      203.2179432      159.0798204      21.05529661      3.288328591      18.15881866     0.8426160897E-01
   228  159.0132565      212.0287030      159.0798204      22.42078317      3.288328591      19.73487314     0.8486193544E-01
   229  159.0132565      204.0013247      159.0798204      21.64756628      3.288328591      18.81058604     0.8454893875E-01
   230  159.0132565      203.5801971      159.0798204      20.43586423      3.288328591      17.89832361     0.8401359606E-01
   231  159.0132565      230.4243753      159.0798204      24.77008666      3.288328591      23.75890670     0.8650902336E-01
   232  159.0132565      226.5916065      159.0798204      24.88974233      3.288328591      24.90382403     0.8715558381E-01
   233  159.0132565      203.6801421      159.0798204      20.05482903      3.288328591      17.97528292     0.8389704213E-01
   234  159.0132565      217.4597558      159.0798204      24.69289821      3.288328591      25.42954931     0.8758711143E-01
   235  159.0132565      230.6158212      159.0798204      24.79962551      3.288328591      23.85964943     0.8658177355E-01
   236  159.0132565      203.4684233      159.0798204      19.62612289      3.288328591      24.62154491     0.8986807925E-01
   237  159.0132565      203.4623725      159.0798204      17.30307503      3.288328591      21.29168069     0.8280798077E-01
   238  159.0132565      203.7344659      159.0798204      19.66818482      3.288328591      18.17083449     0.8373284314E-01
   239  159.0132565      207.3285763      159.0798204      24.42312576      3.288328591      25.70596197     0.8789465425E-01
   240  159.0132565      217.6422242      159.0798204      23.56581408      3.288328591      21.30519783     0.8545389684E-01
   241  159.0132565      203.7364403      159.0798204      19.40786405      3.288328591      18.33726207     0.8364414038E-01
   242  159.0132565      228.0696151      159.0798204      24.90811472      3.288328591      24.74970484     0.8706733988E-01
   243  159.0132565      206.1033234      159.0798204      22.04350717      3.288328591      25.73334803     0.8078128418E-01
   244  159.0132565      204.7253517      159.0798204      21.34029623      3.288328591      25.48009261     0.8104328988E-01
   245  159.0132565      205.2879046      159.0798204      21.76218081      3.288328591      18.94193020     0.8457304149E-01
   246  159.0132565      206.0987704      159.0798204      21.97691798      3.288328591      25.65791978     0.8910826900E-01
   247  159.0132565      203.1377826      159.0798204      16.91383506      3.288328591      21.78485953     0.8267700492E-01
   248  159.0132565      203.1719313      159.0798204      16.57902883      3.288328591      22.55850707     0.8242162283E-01
   249  159.0132565      204.7776337      159.0798204      23.35267262      3.288328591      25.97860144     0.8021493021E-01
   250  159.0132565      203.8575975      159.0798204      16.64295322      3.288328591      22.84907103     0.8233202991E-01
   251  159.0132565      202.9852748      159.0798204      21.41442127      3.288328591      18.54882868     0.8442672836E-01
   252  159.0132565      203.1268461      159.0798204      23.73942296      3.288328591      25.97170039     0.8002360278E-01
   253  159.0132565      230.7538638      159.0798204      24.84908745      3.288328591      24.05513983     0.8669196984E-01
   254  159.0132565      204.5245154      159.0798204      18.22706186      3.288328591      23.88195817     0.8193711953E-01
   255  159.0132565      226.5916065      159.0798204      24.88974233      3.288328591      24.90382403     0.8716791755E-01
   256  159.0132565      203.2722872      159.0798204      20.87972742      3.288328591      25.28362881     0.8119024979E-01
   257  159.0132565      204.0013247      159.0798204      21.64756628      3.288328591      18.81058604     0.8452814328E-01
   258  159.0132565      204.0013247      159.0798204      21.64756628      3.288328591      18.81058604     0.8450414552E-01
   259  159.0132565      203.2722872      159.0798204      20.87972742      3.288328591      25.28362881     0.8117377101E-01
   260  159.0132565      217.4597558      159.0798204      24.69289821      3.288328591      25.42954931     0.8756937057E-01
   261  159.0132565      203.7882992      159.0798204      23.59507102      3.288328591      25.91810541     0.8841111397E-01
   262  159.0132565      217.5055979      159.0798204      23.72723859      3.288328591      21.55827916     0.8559246539E-01
   263  159.0132565      202.9822557      159.0798204      16.72118867      3.288328591      22.10226016     0.8256587674E-01
   264  159.0132565      207.7143228      159.0798204      21.98737169      3.288328591      19.20547467     0.8469029587E-01
   265  159.0132565      203.1894657      159.0798204      19.80205294      3.288328591      24.71246920     0.8980260557E-01
   266  159.0132565      203.5506654      159.0798204      16.53178247      3.288328591      22.70534672     0.8239174012E-01
   267  159.0132565      205.2472961      159.0798204      24.30676774      3.288328591      25.77308261     0.8797623148E-01
   268  159.0132565      230.4243753      159.0798204      24.77008666      3.288328591      23.75890670     0.8652250012E-01
   269  159.0132565      203.7383672      159.0798204      19.53825082      3.288328591      18.24220682     0.8365947571E-01
   270  159.0132565      211.0634794      159.0798204      22.31464085      3.288328591      19.60238289     0.8480822808E-01
   271  159.0132565      204.5418451      159.0798204      18.41913398      3.288328591      23.99717489     0.8188939655E-01
   272  159.0132565      215.1270244      159.0798204      22.83078368      3.288328591      20.26491571     0.8508778593E-01
   273  159.0132565      205.8110916      159.0798204      22.91386987      3.288328591      25.93674549     0.8041809333E-01
   274  159.0132565      230.0566873      159.0798204      24.90584063      3.288328591      24.41998790     0.8689460439E-01
   275  159.0132565      215.9621085      159.0798204      24.65525442      3.288328591      25.48325403     0.8761606053E-01
   276  159.0132565      203.9914085      159.0798204      18.09152276      3.288328591      20.24381111     0.8312930629E-01
   277  159.0132565      203.2179432      159.0798204      21.05529661      3.288328591      18.15881866     0.8425078293E-01
   278  159.0132565      203.7046210      159.0798204      17.56485070      3.288328591      20.95155962     0.8290871138E-01
   279  159.0132565      230.7008777      159.0798204      24.86863172      3.288328591      24.14973123     0.8671222320E-01
   280  159.0132565      203.8575975      159.0798204      16.64295322      3.288328591      22.84907103     0.8233526751E-01
   281  159.0132565      206.0726441      159.0798204      22.73602186      3.288328591      25.84960596     0.8884096939E-01
   282  159.0132565      204.4481100      159.0798204      23.45434642      3.288328591      25.98117147     0.8017247001E-01
   283  159.0132565      205.7079830      159.0798204      22.96944674      3.288328591      25.88583539     0.8870348880E-01
