 Run#  Vfa              Vfb              Vfc              Ifa              Ifb              Ifc              Time                                                               
     1  201.9963483      202.3188664      159.0798204      3.275566985      3.288328591      19.05169316     0.8154872606E-01
     2  192.4781363      203.0722986      159.0798204      3.297500556      3.288328591      19.20138482     0.8943890973E-01
     3  200.3565043      202.5651174      159.0798204      3.295359140      3.288328591      19.04302283     0.8975582676E-01
     4  193.0815887      234.8764165      159.0798204      3.279089894      3.288328591      15.86984319     0.8618027655E-01
     5  207.2345120      203.8214488      159.0798204      3.271520806      3.288328591      18.70417504     0.8190793623E-01
     6  195.0538679      222.2687794      159.0798204      3.277872619      3.288328591      16.79186228     0.8668419066E-01
     7  193.6126120      203.0287187      159.0798204      3.276140994      3.288328591      19.23738657     0.8119237738E-01
     8  193.4324256      203.4795130      159.0798204      3.274970663      3.288328591      19.18366738     0.8028666790E-01
     9  193.6304145      202.1058189      159.0798204      3.290181877      3.288328591      18.69796312     0.8802741588E-01
    10  195.2913161      218.7840171      159.0798204      3.275638057      3.288328591      16.97005309     0.8677877367E-01
    11  192.7327608      203.1668617      159.0798204      3.276282584      3.288328591      19.30601902     0.8084912617E-01
    12  196.3622885      202.9189245      159.0798204      3.276112358      3.288328591      19.19620605     0.8126350542E-01
    13  195.0926909      239.0779397      159.0798204      3.265268899      3.288328591      14.95930408     0.8573561471E-01
    14  193.9922443      203.1954936      159.0798204      3.291475203      3.288328591      19.05077010     0.8847646840E-01
    15  195.8275182      215.2217911      159.0798204      3.265268899      3.288328591      14.51914882     0.8400437288E-01
    16  201.0125971      202.4886404      159.0798204      3.275767497      3.288328591      19.08522143     0.8149494493E-01
    17  196.2069987      238.7364372      159.0798204      3.265268899      3.288328591      14.54083932     0.8553943584E-01
    18  196.3622885      202.9189245      159.0798204      3.276112358      3.288328591      19.19620605     0.8129824110E-01
    19  194.1369042      202.9875890      159.0798204      3.297762103      3.288328591      19.16812012     0.8953815116E-01
    20  191.5727932      203.3443000      159.0798204      3.296103725      3.288328591      18.37472722     0.8770655618E-01
    21  195.8977933      216.2184569      159.0798204      3.265268899      3.288328591      14.38324387     0.8408978584E-01
    22  195.1110559      208.7401115      159.0798204      3.276813028      3.288328591      17.39492103     0.8703068228E-01
    23  192.6730861      222.3970944      159.0798204      3.265268899      3.288328591      12.81109177     0.8467713042E-01
    24  193.7829936      203.3165850      159.0798204      3.292853471      3.288328591      19.07924501     0.8853095457E-01
    25  200.3565043      202.5651174      159.0798204      3.295359140      3.288328591      19.04302283     0.8975343940E-01
    26  193.7734928      236.4048313      159.0798204      3.273477040      3.288328591      15.67292315     0.8605604663E-01
    27  195.6874632      214.1489845      159.0798204      3.265268899      3.288328591      14.65473359     0.8397568384E-01
    28  192.6254684      203.1246972      159.0798204      3.297164343      3.288328591      19.22509190     0.8931836116E-01
    29  193.7304676      213.4123431      159.0798204      3.266249641      3.288328591      15.45810423     0.8369603224E-01
    30  192.6810152      203.1446406      159.0798204      3.296934714      3.288328591      19.23925539     0.8921390319E-01
    31  193.8968586      202.1953911      159.0798204      3.289391868      3.288328591      18.74546671     0.8807094903E-01
    32  194.1328360      203.0381379      159.0798204      3.290243424      3.288328591      19.02008167     0.8844036525E-01
    33  194.8711702      203.4527718      159.0798204      3.282951331      3.288328591      17.70962986     0.8721868567E-01
    34  193.9404844      221.4275468      159.0798204      3.265268899      3.288328591      13.29377987     0.8445006228E-01
    35  208.1239918      204.7887468      159.0798204      3.271932104      3.288328591      18.39724963     0.8219670528E-01
    36  194.3467887      202.8384031      159.0798204      3.274400262      3.288328591      19.03756196     0.8002559339E-01
    37  194.0968171      203.1733115      159.0798204      3.274560523      3.288328591      19.10269123     0.8014805489E-01
    38  194.2628818      202.8686917      159.0798204      3.289221756      3.288328591      18.98721675     0.8835849605E-01
    39  195.0225310      202.9784524      159.0798204      3.276131249      3.288328591      19.21799708     0.8124318366E-01
    40  195.8285125      217.9826672      159.0798204      3.265268899      3.288328591      14.10997774     0.8418769483E-01
    41  205.7595772      203.5262251      159.0798204      3.275473072      3.288328591      17.78646005     0.8258696045E-01
    42  192.6818789      203.1649197      159.0798204      3.296957783      3.288328591      19.23877979     0.8904426898E-01
    43  195.1110559      208.7401115      159.0798204      3.276813028      3.288328591      17.39492103     0.8702871853E-01
    44  204.5121091      202.6737904      159.0798204      3.274554138      3.288328591      18.93882690     0.8167239209E-01
    45  192.5138970      202.4833727      159.0798204      3.293202349      3.288328591      18.54356517     0.8789382026E-01
    46  199.9569618      202.6332122      159.0798204      3.275912860      3.288328591      19.11650321     0.8143710428E-01
    47  192.5654080      213.8679149      159.0798204      3.265268899      3.288328591      16.08415324     0.8341170961E-01
    48  192.7094236      203.2371309      159.0798204      3.276122141      3.288328591      19.29266639     0.8060344824E-01
    49  208.1239918      204.7887468      159.0798204      3.271932104      3.288328591      18.39724963     0.8215451324E-01
    50  192.7107953      203.1614004      159.0798204      3.276235080      3.288328591      19.29837567     0.8090410181E-01
    51  196.2551233      235.7111964      159.0798204      3.265268899      3.288328591      13.92316520     0.8523910347E-01
    52  193.1785896      213.6567158      159.0798204      3.265481436      3.288328591      15.58710242     0.8361196734E-01
    53  192.5559829      231.9557571      159.0798204      3.283214104      3.288328591      16.15586260     0.8633503526E-01
    54  199.8343020      209.4192058      159.0798204      3.265268899      3.288328591      17.15270849     0.8293766163E-01
    55  193.1608127      213.2256259      159.0798204      3.265268899      3.288328591      16.43423948     0.8327908707E-01
    56  203.7465251      202.3759336      159.0798204      3.274966563      3.288328591      18.97848543     0.8161630790E-01
    57  196.3512280      236.4245686      159.0798204      3.265268899      3.288328591      14.02421316     0.8528684582E-01
    58  194.0223088      237.0423255      159.0798204      3.270072623      3.288328591      15.57303150     0.8601767592E-01
    59  192.6885560      203.1475084      159.0798204      3.296877548      3.288328591      19.24247233     0.8907917847E-01
    60  194.6292365      212.6936086      159.0798204      3.266147933      3.288328591      15.19534976     0.8375260384E-01
    61  194.3467887      202.8384031      159.0798204      3.274400262      3.288328591      19.03756196     0.8001266007E-01
    62  202.8096281      206.7842411      159.0798204      3.267340289      3.288328591      17.43402497     0.8277784897E-01
    63  194.3406381      203.8089436      159.0798204      3.288972419      3.288328591      17.85760347     0.8730758470E-01
    64  193.5478541      203.4156332      159.0798204      3.294149684      3.288328591      19.10545766     0.8857611303E-01
    65  192.7760005      203.4924233      159.0798204      3.296912303      3.288328591      19.17014023     0.8873164239E-01
    66  203.6567826      205.7599539      159.0798204      3.270443649      3.288328591      17.52515323     0.8271369587E-01
    67  192.6885560      203.1475084      159.0798204      3.296877548      3.288328591      19.24247233     0.8908645769E-01
    68  193.7734928      236.4048313      159.0798204      3.273477040      3.288328591      15.67292315     0.8609440810E-01
    69  192.7760005      203.4924233      159.0798204      3.296912303      3.288328591      19.17014023     0.8871691405E-01
    70  196.0991781      234.9141022      159.0798204      3.265268899      3.288328591      13.82230141     0.8517440173E-01
    71  193.0815887      234.8764165      159.0798204      3.279089894      3.288328591      15.86984319     0.8616981206E-01
    72  194.0223088      237.0423255      159.0798204      3.270072623      3.288328591      15.57303150     0.8603134006E-01
    73  192.7760005      203.4924233      159.0798204      3.296912303      3.288328591      19.17014023     0.8873232310E-01
    74  195.8285125      217.9826672      159.0798204      3.265268899      3.288328591      14.10997774     0.8415436072E-01
    75  207.7878383      204.8665243      159.0798204      3.275017589      3.288328591      18.18306489     0.8234054325E-01
    76  192.7414042      203.9721275      159.0798204      3.296327671      3.288328591      18.13121960     0.8751044602E-01
    77  193.8968586      202.1953911      159.0798204      3.289391868      3.288328591      18.74546671     0.8806626107E-01
    78  196.8335400      202.8643582      159.0798204      3.297610991      3.288328591      19.12524752     0.8964972321E-01
    79  200.8980819      208.6141831      159.0798204      3.265455571      3.288328591      17.24764501     0.8289797833E-01
    80  192.5559829      231.9557571      159.0798204      3.283214104      3.288328591      16.15586260     0.8632176855E-01
    81  204.0621538      202.4449026      159.0798204      3.288236552      3.288328591      18.90173051     0.8996408838E-01
    82  193.4898757      229.5943646      159.0798204      3.283609324      3.288328591      16.34005021     0.8643337673E-01
    83  194.6895498      238.9519555      159.0798204      3.265268899      3.288328591      15.06301491     0.8576275851E-01
    84  192.6730861      222.3970944      159.0798204      3.265268899      3.288328591      12.81109177     0.8468234147E-01
    85  193.4559187      235.6827409      159.0798204      3.276513798      3.288328591      15.77190786     0.8611311372E-01
    86  194.8664172      211.9027066      159.0798204      3.265268899      3.288328591      16.75963652     0.8310232373E-01
    87  192.7329655      203.1666314      159.0798204      3.276284373      3.288328591      19.30622570     0.8075486848E-01
    88  195.1492359      206.5078972      159.0798204      3.276943631      3.288328591      17.47582558     0.8707449299E-01
    89  192.6420100      203.1300779      159.0798204      3.276179423      3.288328591      19.28114739     0.8100370765E-01
    90  192.6254684      203.1246972      159.0798204      3.297164343      3.288328591      19.22509190     0.8931451469E-01
    91  192.6818789      203.1649197      159.0798204      3.296957783      3.288328591      19.23877979     0.8904834383E-01
    92  196.2069987      238.7364372      159.0798204      3.265268899      3.288328591      14.54083932     0.8551477148E-01
    93  195.2913161      218.7840171      159.0798204      3.275638057      3.288328591      16.97005309     0.8676434073E-01
    94  194.3554534      202.5917793      159.0798204      3.288315638      3.288328591      18.91503657     0.8827464589E-01
    95  207.5579677      203.9276098      159.0798204      3.270844655      3.288328591      18.64870774     0.8197352417E-01
    96  192.6818789      203.1649197      159.0798204      3.296957783      3.288328591      19.23877979     0.8902078753E-01
    97  207.5298418      204.7455827      159.0798204      3.275769721      3.288328591      18.10743614     0.8237606573E-01
    98  193.3818679      221.7293702      159.0798204      3.265268899      3.288328591      13.14921339     0.8453672902E-01
    99  192.6407850      203.3980712      159.0798204      3.297392589      3.288328591      19.20171540     0.8880470707E-01
   100  192.7286259      203.1731217      159.0798204      3.276261322      3.288328591      19.30403259     0.8071172979E-01
   101  207.8083302      204.0544830      159.0798204      3.270210146      3.288328591      18.58981430     0.8204261882E-01
   102  193.4324256      203.4795130      159.0798204      3.274970663      3.288328591      19.18366738     0.8029448423E-01
   103  192.5662413      203.1025167      159.0798204      3.297329249      3.288328591      19.21442949     0.8939638924E-01
   104  195.9166806      234.0333906      159.0798204      3.265268899      3.288328591      13.72132607     0.8511400562E-01
   105  192.5596609      203.1047113      159.0798204      3.276160735      3.288328591      19.26895416     0.8109245834E-01
   106  192.7107953      203.1614004      159.0798204      3.276235080      3.288328591      19.29837567     0.8094739724E-01
   107  199.8343020      209.4192058      159.0798204      3.265268899      3.288328591      17.15270849     0.8290549006E-01
   108  205.7595772      203.5262251      159.0798204      3.275473072      3.288328591      17.78646005     0.8257143552E-01
   109  194.0947050      202.2900966      159.0798204      3.288860805      3.288328591      18.79094657     0.8811671800E-01
   110  191.6432985      203.5722318      159.0798204      3.296789142      3.288328591      18.31611116     0.8767940792E-01
   111  192.0276263      202.7939767      159.0798204      3.294266314      3.288328591      18.48844263     0.8780885789E-01
   112  192.4082506      213.9298310      159.0798204      3.265268899      3.288328591      15.96275718     0.8347455315E-01
   113  195.3059444      216.9260405      159.0798204      3.276036495      3.288328591      17.05755720     0.8681471177E-01
   114  194.0977250      228.3852489      159.0798204      3.265268899      3.288328591      13.21055568     0.8486075679E-01
   115  192.5934348      224.0149181      159.0798204      3.265268899      3.288328591      12.90213261     0.8473938073E-01
   116  192.8908626      225.5524975      159.0798204      3.265268899      3.288328591      13.00483858     0.8477189325E-01
   117  195.0225310      202.9784524      159.0798204      3.276131249      3.288328591      19.21799708     0.8120985584E-01
   118  195.8275182      215.2217911      159.0798204      3.265268899      3.288328591      14.51914882     0.8404716841E-01
   119  192.7329655      203.1666314      159.0798204      3.276284373      3.288328591      19.30622570     0.8075941107E-01
   120  192.5654080      213.8679149      159.0798204      3.265268899      3.288328591      16.08415324     0.8342182081E-01
   121  192.6889313      203.3773939      159.0798204      3.275859141      3.288328591      19.27271336     0.8054233458E-01
   122  195.3958278      232.0220037      159.0798204      3.265268899      3.288328591      13.51820900     0.8501727234E-01
   123  196.3512280      236.4245686      159.0798204      3.265268899      3.288328591      14.02421316     0.8529627555E-01
   124  193.3818679      221.7293702      159.0798204      3.265268899      3.288328591      13.14921339     0.8450314043E-01
   125  195.4790158      219.4401768      159.0798204      3.265268899      3.288328591      13.84025635     0.8428125734E-01
   126  195.6908993      233.0692617      159.0798204      3.265268899      3.288328591      13.62000323     0.8509206448E-01
   127  207.7878383      204.8665243      159.0798204      3.275017589      3.288328591      18.18306489     0.8232763499E-01
   128  192.6967973      203.3010728      159.0798204      3.276004508      3.288328591      19.28376041     0.8056122050E-01
   129  207.1982366      204.5510092      159.0798204      3.276211652      3.288328591      18.02990887     0.8243297394E-01
   130  192.6860152      203.1489402      159.0798204      3.276205186      3.288328591      19.29095539     0.8099293345E-01
   131  194.2987248      202.4849037      159.0798204      3.288311613      3.288328591      18.87575904     0.8823252206E-01
   132  195.6874632      214.1489845      159.0798204      3.265268899      3.288328591      14.65473359     0.8399820437E-01
   133  192.0276263      202.7939767      159.0798204      3.294266314      3.288328591      18.48844263     0.8782090968E-01
   134  194.0223088      237.0423255      159.0798204      3.270072623      3.288328591      15.57303150     0.8602897248E-01
   135  192.6607652      203.2603388      159.0798204      3.297224380      3.288328591      19.22456857     0.8894040082E-01
   136  197.6314905      202.8464645      159.0798204      3.276075808      3.288328591      19.17201860     0.8131659289E-01
   137  193.2953942      202.0303213      159.0798204      3.291096575      3.288328591      18.64844013     0.8797669416E-01
   138  195.4790158      219.4401768      159.0798204      3.265268899      3.288328591      13.84025635     0.8429870235E-01
   139  194.3554534      202.5917793      159.0798204      3.288315638      3.288328591      18.91503657     0.8829039688E-01
   140  195.2072141      220.5652030      159.0798204      3.276399394      3.288328591      16.88140308     0.8670030785E-01
   141  207.9859520      204.3717900      159.0798204      3.269645681      3.288328591      18.52839867     0.8207397437E-01
