 Run#  Vfa              Vfb              Vfc              Ifa              Ifb              Ifc              Time                                                               
     1  159.0132565      159.0436008      159.0798204      19.47534316      25.48397876      27.70432731     0.8154622162E-01
     2  159.0132565      159.0436008      159.0798204      27.35538509      18.47209390      25.98001054     0.8734681752E-01
     3  159.0132565      159.0436008      159.0798204      26.11531493      20.31493367      27.14987247     0.8796212365E-01
     4  159.0132565      159.0436008      159.0798204      21.31433049      24.39314974      27.96869090     0.8941223433E-01
     5  159.0132565      159.0436008      159.0798204      19.91811720      25.25061625      27.80351480     0.8142242026E-01
     6  159.0132565      159.0436008      159.0798204      27.99330123      21.43744296      24.32564932     0.8661725103E-01
     7  159.0132565      159.0436008      159.0798204      28.01171959      23.36198717      22.97526563     0.8613810019E-01
     8  159.0132565      159.0436008      159.0798204      22.07426800      27.86935787      24.46829234     0.8304995850E-01
     9  159.0132565      159.0436008      159.0798204      22.97057086      23.30972285      28.07958833     0.8065256602E-01
    10  159.0132565      159.0436008      159.0798204      26.76451031      19.45219473      26.66088324     0.8767704697E-01
    11  159.0132565      159.0436008      159.0798204      25.74243887      20.74976695      27.35777010     0.8812846137E-01
    12  159.0132565      159.0436008      159.0798204      26.97689314      26.42513089      19.95254398     0.8505026636E-01
    13  159.0132565      159.0436008      159.0798204      19.59984574      25.37413370      27.68023446     0.8982670396E-01
    14  159.0132565      159.0436008      159.0798204      27.20507063      18.74850652      26.18579761     0.8741339303E-01
    15  159.0132565      159.0436008      159.0798204      27.84886738      20.38529284      24.95486342     0.8689664966E-01
    16  159.0132565      159.0436008      159.0798204      19.04777253      26.43590051      27.07376582     0.8199088306E-01
    17  159.0132565      159.0436008      159.0798204      22.59522158      23.58412459      28.08953998     0.8077163294E-01
    18  159.0132565      159.0436008      159.0798204      23.60572430      22.76611268      27.96790687     0.8883482151E-01
    19  159.0132565      159.0436008      159.0798204      27.88511720      20.60007101      24.83202374     0.8684514292E-01
    20  159.0132565      159.0436008      159.0798204      28.04678966      22.62334282      23.52819025     0.8631704018E-01
    21  159.0132565      159.0436008      159.0798204      23.68729183      22.75031959      28.01814548     0.8049427402E-01
    22  159.0132565      159.0436008      159.0798204      27.42496241      18.60331078      25.87390239     0.8726341433E-01
    23  159.0132565      159.0436008      159.0798204      28.03621006      22.99827776      23.25355772     0.8620460470E-01
    24  159.0132565      159.0436008      159.0798204      22.59522158      23.58412459      28.08953998     0.8079127626E-01
    25  159.0132565      159.0436008      159.0798204      23.06883383      23.18563885      28.01544110     0.8898003444E-01
    26  159.0132565      159.0436008      159.0798204      27.20507063      18.74850652      26.18579761     0.8743883780E-01
    27  159.0132565      159.0436008      159.0798204      25.94781641      27.41734365      18.49001653     0.8454691880E-01
    28  159.0132565      159.0436008      159.0798204      24.97800873      21.60306034      27.73531633     0.8006429323E-01
    29  159.0132565      159.0436008      159.0798204      23.33471845      23.03164093      28.05572136     0.8057623805E-01
    30  159.0132565      159.0436008      159.0798204      26.54494848      26.93139234      19.23875379     0.8483291297E-01
    31  159.0132565      159.0436008      159.0798204      27.91767321      20.81273724      24.70759615     0.8676828327E-01
    32  159.0132565      159.0436008      159.0798204      25.94781641      27.41734365      18.49001653     0.8453699255E-01
    33  159.0132565      159.0436008      159.0798204      22.64520618      27.99185519      23.80512189     0.8323372770E-01
    34  159.0132565      159.0436008      159.0798204      21.92224916      24.00083907      28.01642832     0.8926141789E-01
    35  159.0132565      159.0436008      159.0798204      27.97175165      21.23148429      24.45419472     0.8665050221E-01
    36  159.0132565      159.0436008      159.0798204      26.81170518      26.63857894      19.66567998     0.8499064103E-01
    37  159.0132565      159.0436008      159.0798204      26.66537297      19.59500619      26.74885569     0.8770371316E-01
    38  159.0132565      159.0436008      159.0798204      28.04678966      22.62334282      23.52819025     0.8630714055E-01
    39  159.0132565      159.0436008      159.0798204      25.03664648      27.85673650      20.27983725     0.8411122028E-01
    40  159.0132565      159.0436008      159.0798204      27.42496241      18.60331078      25.87390239     0.8727932019E-01
    41  159.0132565      159.0436008      159.0798204      23.48113787      28.07440953      22.72169080     0.8353451706E-01
    42  159.0132565      159.0436008      159.0798204      26.15583229      27.27021173      18.67784123     0.8462817739E-01
    43  159.0132565      159.0436008      159.0798204      27.81946590      24.54220639      21.97999025     0.8577739029E-01
    44  159.0132565      159.0436008      159.0798204      23.33471845      23.03164093      28.05572136     0.8059852489E-01
    45  159.0132565      159.0436008      159.0798204      21.31433049      24.39314974      27.96869090     0.8940787634E-01
    46  159.0132565      159.0436008      159.0798204      25.61113551      20.89488374      27.42135656     0.8817762174E-01
    47  159.0132565      159.0436008      159.0798204      20.56913807      24.88752216      27.92443406     0.8128859982E-01
    48  159.0132565      159.0436008      159.0798204      27.12434445      18.88785641      26.28537462     0.8749716709E-01
    49  159.0132565      159.0436008      159.0798204      26.63633517      26.83745531      19.38054802     0.8488732388E-01
    50  159.0132565      159.0436008      159.0798204      20.56913807      24.88752216      27.92443406     0.8125245200E-01
    51  159.0132565      159.0436008      159.0798204      18.92574476      25.71378672      27.51088859     0.8996077455E-01
    52  159.0132565      159.0436008      159.0798204      22.78427052      23.44741139      28.08631611     0.8073780254E-01
    53  159.0132565      159.0436008      159.0798204      24.51749769      22.03596475      27.86568225     0.8024721649E-01
    54  159.0132565      159.0436008      159.0798204      26.81170518      26.63857894      19.66567998     0.8496747274E-01
    55  159.0132565      159.0436008      159.0798204      25.19701393      21.33002306      27.59440601     0.8831429369E-01
    56  159.0132565      159.0436008      159.0798204      25.19701393      21.33002306      27.59440601     0.8833400377E-01
    57  159.0132565      159.0436008      159.0798204      20.47347224      24.89650608      27.85398111     0.8960128325E-01
    58  159.0132565      159.0436008      159.0798204      23.77897576      22.62476473      27.94526194     0.8876766422E-01
    59  159.0132565      159.0436008      159.0798204      25.74243887      20.74976695      27.35777010     0.8813258595E-01
    60  159.0132565      159.0436008      159.0798204      25.62011135      27.61007618      19.17336350     0.8437201902E-01
    61  159.0132565      159.0436008      159.0798204      23.51247478      22.89135772      28.03863380     0.8052367053E-01
    62  159.0132565      159.0436008      159.0798204      20.35414642      25.01021881      27.88783181     0.8133052265E-01
    63  159.0132565      159.0436008      159.0798204      19.33053961      26.62353999      26.89324037     0.8209415634E-01
    64  159.0132565      159.0436008      159.0798204      28.03617990      22.04094670      23.93229888     0.8648557185E-01
    65  159.0132565      159.0436008      159.0798204      22.07426800      27.86935787      24.46829234     0.8300616655E-01
    66  159.0132565      159.0436008      159.0798204      26.15583229      27.27021173      18.67784123     0.8464115667E-01
    67  159.0132565      159.0436008      159.0798204      24.54012871      27.98740133      21.12999493     0.8392021538E-01
    68  159.0132565      159.0436008      159.0798204      27.66674356      19.50784713      25.42925970     0.8705988174E-01
    69  159.0132565      159.0436008      159.0798204      27.46972595      25.56763971      20.96658277     0.8543235406E-01
    70  159.0132565      159.0436008      159.0798204      19.25154618      25.59788241      27.64914173     0.8157469766E-01
    71  159.0132565      159.0436008      159.0798204      27.92181199      24.05418726      22.40948406     0.8594354173E-01
    72  159.0132565      159.0436008      159.0798204      22.36084825      27.93720099      24.14291787     0.8310585269E-01
    73  159.0132565      159.0436008      159.0798204      24.97800873      21.60306034      27.73531633     0.8006614701E-01
    74  159.0132565      159.0436008      159.0798204      18.57034559      25.92782927      27.46118337     0.8173277928E-01
    75  159.0132565      159.0436008      159.0798204      21.49622300      27.69515125      25.08049592     0.8282137727E-01
    76  159.0132565      159.0436008      159.0798204      23.42949074      22.90674532      27.98716990     0.8888778204E-01
    77  159.0132565      159.0436008      159.0798204      27.76524634      19.94977008      25.19556303     0.8695267584E-01
    78  159.0132565      159.0436008      159.0798204      23.75300620      28.07411504      22.33903183     0.8362284842E-01
    79  159.0132565      159.0436008      159.0798204      22.11994398      23.86754471      28.02512926     0.8921341443E-01
    80  159.0132565      159.0436008      159.0798204      19.37673638      25.48911523      27.62751182     0.8985631359E-01
    81  159.0132565      159.0436008      159.0798204      26.97689314      26.42513089      19.95254398     0.8506255230E-01
