 Run#  Vfa              Vfb              Vfc              Ifa              Ifb              Ifc              Time                                                               
    42  204.4911094      159.0436008      159.0798204      3.267360149      24.04453978      18.54859088     0.8462817739E-01
    43  203.8260197      159.0436008      159.0798204      3.269861893      20.68456133      17.73887430     0.8577739029E-01
    44  226.0220501      159.0436008      159.0798204      3.265268899      22.94323025      24.48486289     0.8059852489E-01
    45  230.7921767      159.0436008      159.0798204      3.265268899      24.01340280      24.81985445     0.8940787634E-01
    46  217.5824051      159.0436008      159.0798204      3.265268899      21.11675094      23.41659891     0.8817762174E-01
    47  230.3727164      159.0436008      159.0798204      3.265268899      24.38532591      24.93934534     0.8128859982E-01
    48  208.2962837      159.0436008      159.0798204      3.266942495      19.27543222      22.02012100     0.8749716709E-01
    49  204.6980210      159.0436008      159.0798204      3.265613089      23.44651612      17.57670505     0.8488732388E-01
    50  230.3727164      159.0436008      159.0798204      3.265268899      24.38532591      24.93934534     0.8125245200E-01
    51  226.2627258      159.0436008      159.0798204      3.265268899      24.94850185      24.86680185     0.8996077455E-01
    52  228.2784203      159.0436008      159.0798204      3.265268899      23.28221171      24.62751835     0.8073780254E-01
    53  217.9700102      159.0436008      159.0798204      3.265268899      22.10905262      24.06722026     0.8024721649E-01
    54  204.5074488      159.0436008      159.0798204      3.265268899      23.18494116      17.18019231     0.8496747274E-01
    55  217.6218088      159.0436008      159.0798204      3.265268899      21.49939777      23.66652488     0.8831429369E-01
    56  217.6218088      159.0436008      159.0798204      3.265268899      21.49939777      23.66652488     0.8833400377E-01
    57  230.2802762      159.0436008      159.0798204      3.265268899      24.38325673      24.88410744     0.8960128325E-01
    58  223.4639720      159.0436008      159.0798204      3.265268899      22.60002408      24.28303119     0.8876766422E-01
    59  217.4159008      159.0436008      159.0798204      3.265268899      20.98789259      23.32844844     0.8813258595E-01
    60  203.7561420      159.0436008      159.0798204      3.265268899      24.56397485      19.47300463     0.8437201902E-01
    61  225.1106561      159.0436008      159.0798204      3.265268899      22.82732760      24.43233729     0.8052367053E-01
    62  230.0701112      159.0436008      159.0798204      3.265268899      24.47292402      24.94794236     0.8133052265E-01
    63  215.7618155      159.0436008      159.0798204      3.269903953      25.53351677      24.69294650     0.8209415634E-01
    64  203.7022449      159.0436008      159.0798204      3.269615557      18.20262649      19.58013782     0.8648557185E-01
    65  204.9638877      159.0436008      159.0798204      3.265268899      25.96079000      23.32842876     0.8300616655E-01
    66  204.4911094      159.0436008      159.0798204      3.267360149      24.04453978      18.54859088     0.8464115667E-01
    67  203.6240261      159.0436008      159.0798204      3.265268899      25.30650529      20.98887929     0.8392021538E-01
    68  203.1610301      159.0436008      159.0798204      3.265268899      18.22791718      21.09342718     0.8705988174E-01
    69  203.0654975      159.0436008      159.0798204      3.265268899      21.85768630      16.82672285     0.8543235406E-01
    70  227.3181352      159.0436008      159.0798204      3.265268899      24.88046595      24.94116311     0.8157469766E-01
    71  203.9682306      159.0436008      159.0798204      3.270371824      20.14801784      18.13380785     0.8594354173E-01
    72  205.5017863      159.0436008      159.0798204      3.265268899      25.94344433      23.11273932     0.8310585269E-01
    73  217.3426013      159.0436008      159.0798204      3.265268899      21.73916101      23.85214180     0.8006614701E-01
    74  224.6855218      159.0436008      159.0798204      3.265268899      25.10192521      24.89824718     0.8173277928E-01
    75  203.3799697      159.0436008      159.0798204      3.265268899      25.95951807      23.72097541     0.8282137727E-01
    76  225.4871128      159.0436008      159.0798204      3.265268899      22.83440768      24.39330978     0.8888778204E-01
    77  203.5050464      159.0436008      159.0798204      3.266027652      17.96997307      20.84947487     0.8695267584E-01
    78  205.8955476      159.0436008      159.0798204      3.265268899      25.65445202      21.87049935     0.8362284842E-01
    79  230.0034248      159.0436008      159.0798204      3.265268899      23.60986933      24.70171432     0.8921341443E-01
    80  227.8149084      159.0436008      159.0798204      3.265268899      24.79662652      24.88806571     0.8985631359E-01
    81  204.0343116      159.0436008      159.0798204      3.265268899      22.91149332      16.77822608     0.8506255230E-01
    82  203.6987205      159.0436008      159.0798204      3.269595156      18.63000129      19.18888214     0.8631645654E-01
    83  227.6057729      159.0436008      159.0798204      3.265268899      23.17076998      24.58249854     0.8068509411E-01
    84  203.7561420      159.0436008      159.0798204      3.265268899      24.56397485      19.47300463     0.8437664509E-01
    85  217.6853909      159.0436008      159.0798204      3.265268899      21.37267594      23.58570287     0.8827403156E-01
    86  226.5217369      159.0436008      159.0798204      3.265268899      24.95635093      24.93005934     0.8164843000E-01
    87  203.4290740      159.0436008      159.0798204      3.265268899      22.62515481      16.54511050     0.8516302390E-01
    88  204.6389683      159.0436008      159.0798204      3.265268899      23.31738194      17.37904346     0.8494265349E-01
    89  230.7288406      159.0436008      159.0798204      3.265268899      24.20322481      24.91162501     0.8117718638E-01
    90  204.5074488      159.0436008      159.0798204      3.265268899      23.18494116      17.18019231     0.8497140632E-01
    91  203.9925285      159.0436008      159.0798204      3.265268899      24.46647658      19.29233248     0.8442598273E-01
    92  208.2962837      159.0436008      159.0798204      3.266942495      19.27543222      22.02012100     0.8749178553E-01
    93  203.9925285      159.0436008      159.0798204      3.265268899      24.46647658      19.29233248     0.8443946136E-01
    94  202.6729396      159.0436008      159.0798204      3.265268899      25.16222584      20.67039147     0.8402706118E-01
    95  203.3799697      159.0436008      159.0798204      3.265268899      25.95951807      23.72097541     0.8281717776E-01
    96  217.6218088      159.0436008      159.0798204      3.265268899      21.49939777      23.66652488     0.8830668830E-01
    97  225.1106561      159.0436008      159.0798204      3.265268899      22.82732760      24.43233729     0.8051021915E-01
